mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__subsample,param_clf__reg_lambda,param_clf__n_estimators,param_clf__min_child_weight,param_clf__max_depth,param_clf__learning_rate,param_clf__gamma,param_clf__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
3.919819974899292,0.3642537014713187,0.053673076629638675,0.0005721404198586506,0.6,5.0,2200,5,5,0.07,0.5,0.7,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(2200), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(5), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.7)}",0.37063514401376213,0.380357236172943,0.393318234717282,0.3967453103033244,0.3985929967954296,0.38792978440054826,0.010741518189757323,27,0.7149797755705557,0.7216012949626238,0.7186667761139226,0.7172474511463538,0.7190314582408392,0.7183053512068591,0.0021771408075821667
5.118841123580933,0.3311972367493347,0.07007508277893067,0.0021810038010149527,0.6,0.0,2200,5,8,0.07,0.0,0.7,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(2200), 'clf__min_child_weight': np.int64(5), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(0.0), 'clf__colsample_bytree': np.float64(0.7)}",0.3969751260510714,0.4024509448386421,0.4230734439676914,0.4042366511746604,0.4141174154665174,0.40817071629971646,0.009284270762067615,14,0.8363761520179941,0.84310049802596,0.8369182279636429,0.8398215699590384,0.8390426276066374,0.8390518151146544,0.0023956547073752245
2.3826977729797365,0.23642091303742993,0.03826217651367188,0.0025091587718913365,0.9,0.0,2200,10,7,0.05,2.0,0.6,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(2200), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(2.0), 'clf__colsample_bytree': np.float64(0.6)}",0.34574646509750623,0.3557788041364273,0.36642739400905694,0.3650064377278131,0.38046412013057673,0.3626846442202761,0.01157671113897855,52,0.5484187904770526,0.5457649071002939,0.5434912768187383,0.5461085705889832,0.5359767414549463,0.5439520572880028,0.004282678150859451
2.2332923889160154,0.16012114386171308,0.037892389297485354,0.00027395477053607036,0.9,5.0,1000,2,7,0.03,1.0,0.8,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.8)}",0.36622052504109787,0.3781311036508268,0.3975442439433837,0.38779164632113483,0.39879989218567563,0.38569748222842376,0.01227197114666245,32,0.6336436714109743,0.6342232443061986,0.6331006522400318,0.636194656701963,0.6342791100360313,0.6342882669390397,0.0010454248694128608
4.472269296646118,0.15296257123119558,0.0598635196685791,0.0025568837467555886,0.9,0.5,1600,2,10,0.03,0.5,0.9,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(1600), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(10), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.9)}",0.41395636894435756,0.417119223907228,0.43715005094906695,0.4300222478009123,0.43231684050813,0.426112946421939,0.008991752177269198,1,0.8175545000541091,0.8212839075729857,0.8168972450456726,0.8191243151032944,0.8173721959837351,0.8184464327519594,0.0016037642571911565
3.2979079723358153,0.30101361088359435,0.04851579666137695,0.004400676933539075,0.8,5.0,1800,2,10,0.02,2.0,0.9,"{'clf__subsample': np.float64(0.8), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1800), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(10), 'clf__learning_rate': np.float64(0.02), 'clf__gamma': np.float64(2.0), 'clf__colsample_bytree': np.float64(0.9)}",0.36991584155198837,0.3778280617250528,0.394890841711142,0.38922617820814603,0.4031102437215809,0.386994233383582,0.011855411932280917,29,0.6320218092465768,0.6312523788333483,0.6309109744724706,0.6290163238715168,0.6281792327061972,0.6302761438260219,0.0014413587382698678
6.099483394622803,0.4404857780550362,0.08509483337402343,0.0016951187320137537,0.5,5.0,2200,2,10,0.05,1.0,0.7,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(2200), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(10), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.7)}",0.40176391317337473,0.403328005720503,0.4174955583924377,0.4125800508702412,0.4239180996903281,0.4118171255693769,0.008395146982683756,8,0.8093488612090542,0.8134143854448146,0.8091090012652454,0.8084918475598236,0.8101957129534575,0.8101119616864791,0.0017393124321372
4.95056118965149,0.24179912089277475,0.07144832611083984,0.002199050364546237,0.7,0.0,2000,10,9,0.02,0.0,0.9,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(2000), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(9), 'clf__learning_rate': np.float64(0.02), 'clf__gamma': np.float64(0.0), 'clf__colsample_bytree': np.float64(0.9)}",0.3738163666968322,0.38922461913943696,0.39571801945834373,0.39382971501454744,0.4042287579436958,0.39136349565057127,0.010030310231130733,25,0.6932508679793172,0.695271026793543,0.6957353611209715,0.694320407896814,0.6943486956549242,0.6945852718891139,0.0008601999853132214
3.7770856857299804,0.02752258845591746,0.059790515899658205,0.00042729682387023866,0.5,0.5,1800,10,8,0.03,1.0,0.6,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(1800), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.6)}",0.36193766723960086,0.37363703874359067,0.3841338148537239,0.38321522983598727,0.39157303216479344,0.37889935656753926,0.010218016074574298,40,0.6660605651898945,0.6654237116773808,0.6643772787411629,0.66626610341214,0.6638856994840284,0.6652026717009214,0.0009307433880643816
2.0975224018096923,0.5434611852297676,0.04057698249816895,0.003633500510938893,0.7,5.0,800,2,6,0.03,1.0,0.8,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(800), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(6), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.8)}",0.3561295262027481,0.36404372055430356,0.3746182740952646,0.3745216337908862,0.38769797250480653,0.3714022254296018,0.010705400375110974,46,0.5753050742479491,0.5770731004664186,0.5757846664845412,0.5758343154773867,0.5750857971495067,0.5758165907651603,0.0006893269776430758
2.3582984447479247,0.007008975407230135,0.044620704650878903,0.004462560493336785,0.6,0.5,1400,10,5,0.01,0.0,0.9,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(1400), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(5), 'clf__learning_rate': np.float64(0.01), 'clf__gamma': np.float64(0.0), 'clf__colsample_bytree': np.float64(0.9)}",0.32664867991297836,0.3238154816228028,0.3338887329956224,0.33320781942879374,0.35219324770250793,0.333950792332541,0.009893314985313073,60,0.4297520294551699,0.4298754833224662,0.4290538599568312,0.42805548638688806,0.42052455263980704,0.42745228235223254,0.003523722025898468
2.5011526107788087,0.1974631100857674,0.04702305793762207,0.00449699140771213,0.8,0.0,1600,10,5,0.02,1.0,0.6,"{'clf__subsample': np.float64(0.8), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(1600), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(5), 'clf__learning_rate': np.float64(0.02), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.6)}",0.3393830823037956,0.34822239288812445,0.35557373775921786,0.3583825033819099,0.3701181868475709,0.35433598063612376,0.01027569506766336,57,0.5151392885680595,0.5165028212867322,0.51305132703479,0.5161863258008967,0.5092658844037112,0.5140291294188379,0.002670194809411229
3.1492998123168947,0.08962485543450376,0.05012259483337402,0.002360245666962991,0.8,5.0,1600,1,6,0.03,0.5,0.6,"{'clf__subsample': np.float64(0.8), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1600), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(6), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.6)}",0.3748172271565779,0.38420392690073646,0.40667697199432723,0.39995976064535743,0.410052830112299,0.39514214336185965,0.01350064506119977,21,0.674796448764742,0.6777446020875713,0.6754104163310446,0.6774742363087853,0.6762070214221518,0.6763265449828589,0.0011421780383781557
4.784236335754395,0.37740175330204306,0.06403851509094238,0.0031045214288673564,0.7,5.0,1800,2,8,0.01,0.0,0.5,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1800), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.01), 'clf__gamma': np.float64(0.0), 'clf__colsample_bytree': np.float64(0.5)}",0.36965900880080127,0.37527820414064494,0.39147725227599045,0.3889632326160119,0.40076518527571536,0.3852285766218328,0.011276534626716668,33,0.6239657947734492,0.6253049782500104,0.6202195070655783,0.625687495325071,0.6248485587538462,0.6240052668335909,0.0019780707161737745
3.1612315654754637,0.294992145104442,0.07199006080627442,0.042677853255713494,0.5,0.5,1200,10,9,0.01,0.5,0.6,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(1200), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(9), 'clf__learning_rate': np.float64(0.01), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.6)}",0.33925537170606584,0.3426716187131772,0.3544928258468563,0.35097665372456577,0.3693620989657714,0.35135171379128727,0.010545584588255856,59,0.508043452466765,0.5071304572264099,0.5042214656135116,0.5042170020037574,0.5004622736518183,0.5048149301924524,0.0026623432839038255
4.147983980178833,0.28357153167946353,0.0571319580078125,0.0009726922332561458,0.6,2.0,2000,2,6,0.07,1.0,0.9,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(2000), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(6), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.9)}",0.38975013206451514,0.40084284184506147,0.41403016644387547,0.41172547237854773,0.4164796859988202,0.406565659746164,0.009961355922978764,15,0.7894275300415662,0.7963798425336371,0.7896322823221713,0.7911343984499781,0.7907693296886247,0.7914686766071956,0.002540039449630591
4.402952003479004,0.14823809293427648,0.0652198314666748,0.000762777451362484,0.5,0.0,1800,1,9,0.05,1.0,0.5,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(1800), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(9), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.5)}",0.41594127649351076,0.4132750701418546,0.42978402577858443,0.4224349930167525,0.4262971729288807,0.4215465076719166,0.006181427448841981,4,0.8426768420854912,0.8456190976903585,0.8398159889390857,0.843967710373269,0.8422979307813877,0.8428755139739182,0.0019211408530444994
3.510799264907837,0.0839625952638321,0.057340049743652345,0.0038450840205642655,0.6,0.5,2200,2,5,0.03,0.5,0.6,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(2200), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(5), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.6)}",0.368913561060009,0.382340502360087,0.39265647354426425,0.3959731251723506,0.40358404239412377,0.38869354090616687,0.012016929043876412,26,0.6679390310752841,0.6713314380273393,0.6671634127992023,0.6699849932894167,0.6701057029762629,0.6693049156335011,0.0015272350189028782
1.704258918762207,0.1749987080635552,0.03458981513977051,0.000680802228297058,0.9,0.0,1200,10,8,0.03,2.0,0.5,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(1200), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.03), 'clf__gamma': np.float64(2.0), 'clf__colsample_bytree': np.float64(0.5)}",0.3474707067498352,0.3508367950809097,0.3591468480070337,0.3640416643626152,0.3683534538357267,0.3579698936072241,0.007838162591279556,54,0.5297957243369901,0.5277845496448866,0.5195637863667055,0.5327752598520753,0.5154907187780813,0.5250820077957478,0.006498500997000259
3.766282892227173,0.25813966642032654,0.05393996238708496,0.0023009477362806916,0.9,1.0,2200,1,7,0.07,0.5,0.9,"{'clf__subsample': np.float64(0.9), 'clf__reg_lambda': np.float64(1.0), 'clf__n_estimators': np.int64(2200), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.9)}",0.4106362632581692,0.4157519990703658,0.43849534271641855,0.4240262201254574,0.43173212248808085,0.42412838953169835,0.010163049993117705,2,0.8301694789138332,0.8291637839901725,0.8282446331304447,0.8268262851260266,0.8267661102494771,0.8282340582819909,0.001322652745572263
2.7908253192901613,0.20651199598331005,0.04560132026672363,0.0002741139951117164,0.5,2.0,1400,10,7,0.07,2.0,0.8,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(1400), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(2.0), 'clf__colsample_bytree': np.float64(0.8)}",0.357467765506133,0.370463124912627,0.37883785470626186,0.3767147178827357,0.39337346017305624,0.37537138463616276,0.011683546328586284,44,0.6685431597539344,0.6712695149342501,0.668139338590174,0.668088513840738,0.6666722959365375,0.6685425646111269,0.001503523638669599
1.7716735363006593,0.018695545931112997,0.035876226425170896,0.00028873340033467524,0.5,1.0,1000,2,5,0.07,1.0,0.5,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(1.0), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(5), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.5)}",0.35816124872987914,0.3694713139883116,0.3857848550852637,0.38927797552967136,0.38991674752330074,0.37852242817128534,0.012607580682695987,42,0.651344516552173,0.6522552400435797,0.6518909019512846,0.6560436167449508,0.6480301721266248,0.6519128894837226,0.0025526118752563125
2.2080514907836912,0.053916229067639085,0.05039544105529785,0.00872891053986414,0.5,0.5,1000,10,7,0.02,0.5,0.8,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(7), 'clf__learning_rate': np.float64(0.02), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.8)}",0.3414232737986279,0.3459785194873911,0.3557864716732555,0.355587772091164,0.37305282109190596,0.3543657716284689,0.010868042509582667,56,0.524867356316207,0.5238679154434722,0.5192761568206004,0.5265509708883902,0.5187426901509058,0.5226610179239151,0.003106987029754452
5.003556728363037,0.048882101439370246,0.0680351734161377,0.005336398620383478,0.7,5.0,1800,1,8,0.05,0.5,0.8,"{'clf__subsample': np.float64(0.7), 'clf__reg_lambda': np.float64(5.0), 'clf__n_estimators': np.int64(1800), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.8)}",0.40823977496897845,0.4085721424378651,0.43321382642200623,0.4172615514338615,0.43059754861718097,0.41957696877597844,0.01060581340692013,6,0.823560338256212,0.8261174118955339,0.823316310835386,0.8241356017985801,0.8246996728101332,0.8243658671191689,0.0009982787789673032
4.732675838470459,0.2038946356345772,0.06943659782409668,0.002979506409568246,0.6,0.0,2000,2,8,0.02,0.5,0.5,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(0.0), 'clf__n_estimators': np.int64(2000), 'clf__min_child_weight': np.int64(2), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.02), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.5)}",0.39292408855505767,0.40168109238785055,0.4213757731185376,0.4152031557553285,0.42166787359006774,0.4105703966813684,0.011417394901087206,10,0.7531572167637958,0.7598057232819778,0.7539660178797725,0.7555858259246618,0.7571904851766261,0.7559410538053668,0.002377959265571099
3.9572933197021483,0.12716297577156993,0.06099252700805664,0.00016829004035875307,0.5,1.0,2000,10,9,0.05,2.0,0.8,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(1.0), 'clf__n_estimators': np.int64(2000), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(9), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(2.0), 'clf__colsample_bytree': np.float64(0.8)}",0.36443238459226157,0.3738704408872698,0.39401704294054274,0.3795451543645293,0.3981458477639258,0.3820021741097058,0.012536624800898559,37,0.7037020378709054,0.7035149083099341,0.7007583418133665,0.6999154231011865,0.6980088388095418,0.7011799099809869,0.0021746579249527654
3.0017882347106934,0.07715200663054209,0.04963006973266602,0.0004181936528704199,0.8,1.0,1800,10,10,0.02,2.0,0.7,"{'clf__subsample': np.float64(0.8), 'clf__reg_lambda': np.float64(1.0), 'clf__n_estimators': np.int64(1800), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(10), 'clf__learning_rate': np.float64(0.02), 'clf__gamma': np.float64(2.0), 'clf__colsample_bytree': np.float64(0.7)}",0.35968554984234846,0.3671357088465453,0.3811905083005714,0.38072324995416773,0.39381428735990537,0.37650986086070765,0.01191668118061765,43,0.5992873510189555,0.5991149296984668,0.5990288395192815,0.5966160606544189,0.5939138885285412,0.5975922138839328,0.002085137843026842
1.9448904514312744,0.1298493809058562,0.03850831985473633,0.004498984765854499,0.6,1.0,1000,1,5,0.07,0.5,0.8,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(1.0), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(5), 'clf__learning_rate': np.float64(0.07), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.8)}",0.37354073630264606,0.38711035304270497,0.39494465580859983,0.3949198369182416,0.4072257126233815,0.3915482589391148,0.011069340396202753,24,0.6902032426457954,0.6920360821609347,0.6917775602693998,0.6927519755754165,0.6931718400594032,0.6919881401421899,0.0010214784829534482
3.350413703918457,0.042629750357706726,0.054590606689453126,0.00029706233951152557,0.5,2.0,1400,10,9,0.01,0.0,0.5,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(1400), 'clf__min_child_weight': np.int64(10), 'clf__max_depth': np.int64(9), 'clf__learning_rate': np.float64(0.01), 'clf__gamma': np.float64(0.0), 'clf__colsample_bytree': np.float64(0.5)}",0.3406321097564129,0.34180680834193733,0.3569778919672329,0.3530957262926805,0.37106260178025713,0.3527150276277041,0.011134959123453626,58,0.5166776104689178,0.514909734792124,0.5114174207946479,0.5102360915577032,0.5097629574072398,0.5126007630041265,0.0027201891996303683
2.630213499069214,0.11579535650912941,0.04322285652160644,0.0026895750853821957,0.6,0.5,800,1,9,0.05,0.5,0.5,"{'clf__subsample': np.float64(0.6), 'clf__reg_lambda': np.float64(0.5), 'clf__n_estimators': np.int64(800), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(9), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(0.5), 'clf__colsample_bytree': np.float64(0.5)}",0.41165683110035933,0.4120377707867839,0.435616454425069,0.4219383053259008,0.43181144343576516,0.4226121610147756,0.009859305329272525,3,0.8055209726396885,0.8101272031779654,0.8063394861672006,0.805630967539318,0.805273589426751,0.8065784437901847,0.0018093863781848288
2.8452420234680176,0.12522565191403331,0.04342894554138184,0.00035188412534819033,0.5,2.0,1000,1,8,0.05,1.0,0.7,"{'clf__subsample': np.float64(0.5), 'clf__reg_lambda': np.float64(2.0), 'clf__n_estimators': np.int64(1000), 'clf__min_child_weight': np.int64(1), 'clf__max_depth': np.int64(8), 'clf__learning_rate': np.float64(0.05), 'clf__gamma': np.float64(1.0), 'clf__colsample_bytree': np.float64(0.7)}",0.39698372854622666,0.4048796846443964,0.4165120960627968,0.41298251830301996,0.42133453115426933,0.41053851174214184,0.008648299075113752,11,0.7689087189365,0.7700645271538937,0.769059584256922,0.7699342187295795,0.7671124555064363,0.7690159009166663,0.0010563546025581987
